"name","emails","image","label","phone","rating","review_Count","website","breadcrumb","url","TimeStamp"
"Lokesh Guleria","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/0a/65/84/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d17652976-Reviews-Lokesh_Guleria-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Dream Tour N Travels","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/61/f3/47/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d21511617-Reviews-Dream_Tour_N_Travels-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Raacho Trekkers","","","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d15856473-Reviews-Raacho_Trekkers-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Viaggio Motoventure","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/87/76/16/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d19119558-Reviews-Viaggio_Motoventure-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"The TravelMates","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/1d/5e/75/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23448950-Reviews-The_TravelMates-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Tourism Scouts India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/ed/87/c0/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d25273451-Reviews-Tourism_Scouts_India-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Spiti Track and Travels","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/fd/2a/f3/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23399562-Reviews-Spiti_Track_and_Travels-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Prateek Kuthiala","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/b7/b4/af/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d17542501-Reviews-Prateek_Kuthiala-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Praveen Chauhan","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/3e/89/c7/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d17724026-Reviews-Praveen_Chauhan-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Bharatvacation","","","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d14134935-Reviews-Bharatvacation-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Him Holidays-Shimla Car Rental","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/59/c7/d7/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d25205476-Reviews-Him_Holidays_Shimla_Car_Rental-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Himachal Hiking","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/e8/62/a9/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23347860-Reviews-Himachal_Hiking-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Holidays in Peace","","","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d19604765-Reviews-Holidays_in_Peace-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Amazing India Travels","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/ef/9d/06/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d26456459-Reviews-Amazing_India_Travels-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Rana Sidhu","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1f/ff/10/d1/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23699160-Reviews-Rana_Sidhu-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Tour For Himalaya","","","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d25430752-Reviews-Tour_For_Himalaya-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Opatrip.com Shimla","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/90/47/20/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d25396562-Reviews-Opatrip_com_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Guydeez Shimla","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/25/e4/aa/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d25787940-Reviews-Guydeez_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"The Himalayan Calling","","","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d27317281-Reviews-The_Himalayan_Calling-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
