"name","address","emails","image","label","phone","rating","review_Count","website","breadcrumb","url","TimeStamp"
"Paradise Spa @Field Club","Fatehpura Road Paradise Spa Inside Field Club Saheliyon Ki Bari, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/e9/bf/68/property-logol.jpg?w=500&h=400&s=1","","","5.0","13","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d23304399-Reviews-Paradise_Spa_Field_Club-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Aravali Vatika","Zinc Park, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/ba/32/5d/vatika.jpg?w=500&h=-1&s=1","","","3.5","2","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d15772998-Reviews-Aravali_Vatika-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Satguru Holiday","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/a8/2b/bf/official-logo.jpg?w=500&h=400&s=1","","","5.0","64","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d15099945-Reviews-Satguru_Holiday-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Raja Handicraft","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/aa/12/be/getlstd-property-photo.jpg?w=500&h=400&s=1","","","5.0","40","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d7125539-Reviews-Raja_Handicraft-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Virasat - Rajasthani Folk Dance & Puppet Show","Naoghat Marg 1, Nav Ghat, Hathi Than Haveli, Outside Badi Pol Main Gate City Palace, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/6e/7d/3d/caption.jpg?w=500&h=-1&s=1","","","5.0","29","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d25574741-Reviews-Virasat_Rajasthani_Folk_Dance_Puppet_Show-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Hanuman Ghat","Ambrai Road, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","5.0","1","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d26267928-Reviews-Hanuman_Ghat-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Tibetan Market","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/43/9e/tibetan-market.jpg?w=500&h=400&s=1","","","3.0","3","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d19728735-Reviews-Tibetan_Market-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"TaxiWale.com","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/15/4a/c7/we-went-for-rajasthan.jpg?w=500&h=-1&s=1","","","5.0","173","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d13417897-Reviews-TaxiWale_com-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Sparshana An Ayurvedic Medi Spa","9 Garden Road Near Gulab Bagh, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/60/c7/ed/ta-img-20180829-210642.jpg?w=500&h=-1&s=1","","","5.0","12","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d13821651-Reviews-Sparshana_An_Ayurvedic_Medi_Spa-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Hall Of Heroes","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/7c/38/hall-of-rajasthani-heroes.jpg?w=500&h=400&s=1","","","3.5","2","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d19744129-Reviews-Hall_Of_Heroes-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Chandpole Bridge","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/55/5f/f2/views-from-chandpole.jpg?w=500&h=400&s=1","","","3.0","2","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d19726290-Reviews-Chandpole_Bridge-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Handicrafts Emporium","73 Gangaur Ghat Road, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/fb/77/3e/handicrafts-emporium.jpg?w=500&h=400&s=1","","","5.0","28","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d6279865-Reviews-Handicrafts_Emporium-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Silver Corner","15 Lal Ghat Opp. Jagat Niwas Palace Hotel, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/93/c3/c7/silver-corner.jpg?w=500&h=400&s=1","","","4.5","54","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d4811189-Reviews-Silver_Corner-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Rajkiya Saraswati Bhavan, Sarvaganik Mandal Pustakalya","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/47/1b/rajkiya-saraswati-bhavan.jpg?w=500&h=400&s=1","","","4.0","1","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d19731876-Reviews-Rajkiya_Saraswati_Bhavan_Sarvaganik_Mandal_Pustakalya-Udaipur_Udaipur_District_R.html","2024-03-01T20:59:11Z"
"Daiji Bridge","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/55/55/d8/views-from-daiji-bridge.jpg?w=500&h=400&s=1","","","3.0","3","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d19726274-Reviews-Daiji_Bridge-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Kerala Ayurveda Udaipur","7,Lal Ghat Under Ganesha Guest House, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/45/6e/9d/kerala-ayurveda-udaipur.jpg?w=500&h=400&s=1","","","5.0","52","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d16867188-Reviews-Kerala_Ayurveda_Udaipur-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Udaipur Cabs Service","udaipur Mulla Talai, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/6f/3b/7b/caption.jpg?w=500&h=400&s=1","","","5.0","43","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d18327816-Reviews-Udaipur_Cabs_Service-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Gangaur Boutique","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/b3/0c/6b/gangaur-boutique.jpg?w=500&h=400&s=1","","","4.5","163","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d2636659-Reviews-Gangaur_Boutique-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Mahatma Gandhi Statue","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/82/98/mahatma-gandhi-statue.jpg?w=500&h=400&s=1","","","4.0","1","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d19746309-Reviews-Mahatma_Gandhi_Statue-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Panghat Spa By Zivaya Spa","The City Palace Complex Shiv Niwas Palace, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/b1/7a/96/panghat-spa-by-tattva.jpg?w=500&h=400&s=1","","","4.5","56","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d7287606-Reviews-Panghat_Spa_By_Zivaya_Spa-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Fabric Ashoka","32, 33 Dudh Talai Government Shopping Market, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/f6/ca/a6/fabric-ashoka.jpg?w=500&h=-1&s=1","","","5.0","65","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d5412738-Reviews-Fabric_Ashoka-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Meera Bai Statue","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/88/7d/meera-bai-statue.jpg?w=500&h=400&s=1","","","3.0","1","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d19744140-Reviews-Meera_Bai_Statue-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"The Shalimar Emporium","59 Gadiya Devra Chandpole Road near Pandu Wari Masjid, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/32/38/01/the-shalimar-emporium.jpg?w=500&h=-1&s=1","","","5.0","109","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d3679923-Reviews-The_Shalimar_Emporium-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Noble Indian Cooking Classes","19, Nani Gali, Jagdish Chowk, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/b8/fe/0d/rajini.jpg?w=500&h=-1&s=1","","","5.0","50","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d7953809-Reviews-Noble_Indian_Cooking_Classes-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Gaj Arts - Marble Handicraft Marble God Statue Marble Murti","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/c0/e8/91/tirupati-balaji-material.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d23154513-Reviews-Gaj_Arts_Marble_Handicraft_Marble_God_Statue_Marble_Murti-Udaipur_Udaipur_Distri.html","2024-03-01T20:59:11Z"
"University of Arts","166, Jagdish Marg City Palace Road, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/9d/a8/58/university-of-arts.jpg?w=500&h=-1&s=1","","","5.0","28","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d4546788-Reviews-University_of_Arts-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Nehru Garden","Fatehsagar, Vasupujy Complex, 5 Mewar Motor Link, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","4.0","1","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d25228088-Reviews-Nehru_Garden-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Udaipur Haat","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/3b/02/ff/getlstd-property-photo.jpg?w=500&h=-1&s=1","","","5.0","51","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d15313787-Reviews-Udaipur_Haat-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Surajpole Circle","Toran Bawri, Bapu Bazar, Ganesh Ghati, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","4.0","1","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d25227474-Reviews-Surajpole_Circle-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Spice Culture","19, Sardarpura, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/33/c7/25/spice-culture.jpg?w=500&h=400&s=1","","","5.0","35","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d13147613-Reviews-Spice_Culture-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Sadhna","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/93/6c/43/colorful-fair-trade-clothes.jpg?w=500&h=400&s=1","","","4.5","43","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d2657279-Reviews-Sadhna-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Behram Shah's Statue","Zinc Park, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/80/06/bhamashah-prime-minister.jpg?w=500&h=400&s=1","","","3.0","1","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d19744122-Reviews-Behram_Shah_s_Statue-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Jags Art Udaipur","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6e/09/49/jags-art-udaipur-logo.jpg?w=500&h=-1&s=1","","",0,"0","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d15685326-Reviews-Jags_Art_Udaipur-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Silver Shop","Brahmpol Road Near Udaikothi Outside Chandpole, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/77/7e/9c/getlstd-property-photo.jpg?w=500&h=-1&s=1","","","5.0","30","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d13945338-Reviews-Silver_Shop-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Moda King Tailor Shop","Bajrang Marg Hanuman Ghat, Outside Chandpole, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/cc/b3/4b/should-try-this-place.jpg?w=500&h=400&s=1","","","5.0","52","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d5074670-Reviews-Moda_King_Tailor_Shop-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"KK Art School","92 Jagdish Chowk Ghangur Ghat Marg, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/63/8b/c6/kk-art-school.jpg?w=500&h=400&s=1","","","5.0","71","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d4476519-Reviews-KK_Art_School-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"City Wall","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","3.0","1","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d26267920-Reviews-City_Wall-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Art Fact","Gangaur Ghat, Jagdish Temple, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/9d/2c/9f/art-fact-store-front.jpg?w=500&h=-1&s=1","","","5.0","54","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d4546784-Reviews-Art_Fact-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Rama Bike Rentals","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/39/b6/47/both-are-in-good-conditions.jpg?w=500&h=-1&s=1","","","5.0","27","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d15751307-Reviews-Rama_Bike_Rentals-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Imli Lake","Pichola, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","3.0","1","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d26267964-Reviews-Imli_Lake-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Udaipur bike rental","Gulab Bagh Road 210 Kamal Complex, Near Gold Leaf Hotel Udaipur, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/20/3b/1d/on-our-way-to-kumbalgarh.jpg?w=500&h=400&s=1","","","4.5","57","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d10131359-Reviews-Udaipur_bike_rental-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Amar Kund","Outside Chandpol Ambamata, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","3.0","1","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d26267917-Reviews-Amar_Kund-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Best Taxi Service in Udaipur","245, Shahid Bhagat Singh Nagar, Karjali Complex, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/99/49/4d/caption.jpg?w=500&h=400&s=1","","","5.0","30","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d23149909-Reviews-Best_Taxi_Service_in_Udaipur-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Sattapol Bridge","Sattapol Puliya, Silawatwari, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","3.0","1","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d26267932-Reviews-Sattapol_Bridge-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Taxi Services Udaipur","152 Ambavgarh, Near MMVM School, Khamma Ghani Road, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/a4/f0/d7/taxi-services-udaipur.jpg?w=500&h=400&s=1","","","5.0","19","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d26772127-Reviews-Taxi_Services_Udaipur-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Pandit Deendayal Upadhyay Park","","","","","","2.0","2","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d16856094-Reviews-Pandit_Deendayal_Upadhyay_Park-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Khamma Ghani Arts & Crafts","Opp. Udai Kothi Hotel, Hanuman Ghat Outside Chandpole, Udaipur 313005 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/3f/da/ab/khamma-ghani-art-crafts.jpg?w=500&h=-1&s=1","","","5.0","28","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d5993899-Reviews-Khamma_Ghani_Arts_Crafts-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Amba Mata Park","Prabhat Nagar Hiran Magri Sector 5, Udaipur 313001 India","","","","",0,"0","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d23937609-Reviews-Amba_Mata_Park-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Molela Terracotta","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/39/85/ce/getlstd-property-photo.jpg?w=500&h=-1&s=1","","","4.5","4","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d14174010-Reviews-Molela_Terracotta-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Rama Art Gallery","Royal Cemetery Rd Outside Hotel Oberoi Udaivilas, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/b9/58/e0/rama-art-gallery-outside.jpg?w=500&h=400&s=1","","","4.5","53","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d5822223-Reviews-Rama_Art_Gallery-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Udaipur Taxis","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/d1/6a/fd/udaipur-taxis-service.jpg?w=500&h=400&s=1","","","5.0","74","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d9564125-Reviews-Udaipur_Taxis-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Bari Ghat","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","3.0","1","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d26267961-Reviews-Bari_Ghat-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Unexplored udaipur","Near chetak circle,udaipur, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/a2/f8/b2/the-friendship-between.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d26766990-Reviews-Unexplored_udaipur-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Shakarkui Ghat","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","3.0","1","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d26267965-Reviews-Shakarkui_Ghat-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Yadav Tours","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/92/41/9b/yadav-tours.jpg?w=500&h=400&s=1","","","5.0","42","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d15091445-Reviews-Yadav_Tours-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Gem Handicrafts","39 Lal Ghat, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/6b/8e/eb/shopfront.jpg?w=500&h=400&s=1","","","4.5","30","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d6960187-Reviews-Gem_Handicrafts-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Prakash Yoga Udaipur","Chandpole, Near Gadiya Devra Temple, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/3c/c0/31/prakash-yoga-udaipur.jpg?w=500&h=-1&s=1","","","4.5","65","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d8484803-Reviews-Prakash_Yoga_Udaipur-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Udaipur, Rajasthan","","","","","",0,"0","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d26696195-Reviews-Udaipur_Rajasthan-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Ganesh Handicraft Emporium","City Palace Road, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/e9/84/4d/front-courtyard-of-the.jpg?w=500&h=400&s=1","","","4.5","36","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d6976513-Reviews-Ganesh_Handicraft_Emporium-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"Rajputana Football Club","Field Club Fatehpura, Udaipur 313001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/7a/c5/5e/rajputana-football-club.jpg?w=500&h=-1&s=1","","","5.0","19","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d3751507-Reviews-Rajputana_Football_Club-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
"ONN Bikes Udaipur","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/d5/0d/0d/getlstd-property-photo.jpg?w=500&h=400&s=1","","","4.0","31","","Asia > India > Rajasthan > Udaipur District > Udaipur > Places to visit in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d12639414-Reviews-ONN_Bikes_Udaipur-Udaipur_Udaipur_District_Rajasthan.html","2024-03-01T20:59:11Z"
